customer_id,customer_rating,review_text,sentiment
11027,3,neutral about the quality.,neutral
11028,2,very disappointed with the quality.,negative
11029,1,very disappointed with the quality.,negative
11030,2,not worth the price.,negative
11031,1,not worth the price.,negative
11032,5,fast delivery and great packaging.,positive
11033,1,customer service was unhelpful.,negative
11034,2,late delivery and poor packaging.,negative
11035,5,great value for money.,positive
11036,3,"delivery was fine, product is decent.",neutral
11037,1,product stopped working after few days.,negative
11038,2,product stopped working after few days.,negative
11039,1,customer service was unhelpful.,negative
11040,2,late delivery and poor packaging.,negative
11041,3,"delivery was fine, product is decent.",neutral
11042,4,excellent product! exceeded expectations.,positive
11043,5,fast delivery and great packaging.,positive
11044,5,excellent product! exceeded expectations.,positive
11045,3,average experience overall.,neutral
11046,3,"delivery was fine, product is decent.",neutral
11047,2,not worth the price.,negative
11048,3,neutral about the quality.,neutral
11049,1,late delivery and poor packaging.,negative
11050,4,fast delivery and great packaging.,positive
11051,1,product stopped working after few days.,negative
11052,2,late delivery and poor packaging.,negative
11053,5,excellent product! exceeded expectations.,positive
11054,4,fast delivery and great packaging.,positive
11055,2,product stopped working after few days.,negative
11056,5,"amazing experience, highly recommend!",positive
11057,3,neutral about the quality.,neutral
11058,1,late delivery and poor packaging.,negative
11059,5,excellent product! exceeded expectations.,positive
11060,2,not worth the price.,negative
11061,2,late delivery and poor packaging.,negative
11062,1,very disappointed with the quality.,negative
11063,2,not worth the price.,negative
11064,1,very disappointed with the quality.,negative
11065,3,"product is okay, nothing special.",neutral
11066,3,neutral about the quality.,neutral
11067,3,neutral about the quality.,neutral
11068,2,late delivery and poor packaging.,negative
11069,1,product stopped working after few days.,negative
11070,2,late delivery and poor packaging.,negative
11071,5,fast delivery and great packaging.,positive
11072,2,very disappointed with the quality.,negative
11073,2,customer service was unhelpful.,negative
11074,4,excellent product! exceeded expectations.,positive
11075,3,works fine but could be better.,neutral
11076,2,customer service was unhelpful.,negative
11077,2,customer service was unhelpful.,negative
11078,3,average experience overall.,neutral
11079,5,great value for money.,positive
11080,5,great value for money.,positive
11081,3,works fine but could be better.,neutral
11082,1,very disappointed with the quality.,negative
11083,4,very satisfied with the quality.,positive
11084,1,not worth the price.,negative
11085,5,"amazing experience, highly recommend!",positive
11086,3,average experience overall.,neutral
11087,1,not worth the price.,negative
11088,2,very disappointed with the quality.,negative
11089,3,"product is okay, nothing special.",neutral
11090,5,excellent product! exceeded expectations.,positive
11091,4,"amazing experience, highly recommend!",positive
11092,1,not worth the price.,negative
11093,3,"product is okay, nothing special.",neutral
11094,2,not worth the price.,negative
11095,4,excellent product! exceeded expectations.,positive
11096,1,not worth the price.,negative
11097,5,fast delivery and great packaging.,positive
11098,1,customer service was unhelpful.,negative
11099,3,"delivery was fine, product is decent.",neutral
11100,1,customer service was unhelpful.,negative
11101,2,very disappointed with the quality.,negative
11102,3,average experience overall.,neutral
11103,4,excellent product! exceeded expectations.,positive
11104,2,product stopped working after few days.,negative
11105,5,"amazing experience, highly recommend!",positive
11106,3,neutral about the quality.,neutral
11107,5,"amazing experience, highly recommend!",positive
11108,2,not worth the price.,negative
11109,4,"amazing experience, highly recommend!",positive
11110,1,customer service was unhelpful.,negative
11111,2,customer service was unhelpful.,negative
11112,4,very satisfied with the quality.,positive
11113,2,late delivery and poor packaging.,negative
11114,2,customer service was unhelpful.,negative
11115,3,average experience overall.,neutral
11116,3,"product is okay, nothing special.",neutral
11117,3,"product is okay, nothing special.",neutral
11118,5,excellent product! exceeded expectations.,positive
11119,3,works fine but could be better.,neutral
11120,5,great value for money.,positive
11121,2,late delivery and poor packaging.,negative
11122,5,excellent product! exceeded expectations.,positive
11123,2,not worth the price.,negative
11124,2,customer service was unhelpful.,negative
11125,5,fast delivery and great packaging.,positive
11126,1,customer service was unhelpful.,negative
11127,5,great value for money.,positive
11128,3,average experience overall.,neutral
11129,3,neutral about the quality.,neutral
11130,5,very satisfied with the quality.,positive
11131,3,"delivery was fine, product is decent.",neutral
11132,5,"amazing experience, highly recommend!",positive
11133,2,not worth the price.,negative
11134,3,neutral about the quality.,neutral
11135,2,not worth the price.,negative
11136,4,great value for money.,positive
11137,5,fast delivery and great packaging.,positive
11138,1,not worth the price.,negative
11139,5,excellent product! exceeded expectations.,positive
11140,1,product stopped working after few days.,negative
11141,4,excellent product! exceeded expectations.,positive
11142,5,"amazing experience, highly recommend!",positive
11143,4,fast delivery and great packaging.,positive
11144,5,"amazing experience, highly recommend!",positive
11145,5,excellent product! exceeded expectations.,positive
11146,4,great value for money.,positive
11147,1,customer service was unhelpful.,negative
11148,2,late delivery and poor packaging.,negative
11149,1,very disappointed with the quality.,negative
11150,1,product stopped working after few days.,negative
11151,3,works fine but could be better.,neutral
11152,1,late delivery and poor packaging.,negative
11153,1,product stopped working after few days.,negative
11154,1,very disappointed with the quality.,negative
11155,4,great value for money.,positive
11156,2,customer service was unhelpful.,negative
11157,5,very satisfied with the quality.,positive
11158,2,late delivery and poor packaging.,negative
11159,3,average experience overall.,neutral
11160,2,very disappointed with the quality.,negative
11161,3,works fine but could be better.,neutral
11162,5,"amazing experience, highly recommend!",positive
11163,2,customer service was unhelpful.,negative
11164,1,customer service was unhelpful.,negative
11165,2,late delivery and poor packaging.,negative
11166,1,late delivery and poor packaging.,negative
11167,4,great value for money.,positive
11168,3,"product is okay, nothing special.",neutral
11169,3,"product is okay, nothing special.",neutral
11170,4,"amazing experience, highly recommend!",positive
11171,3,neutral about the quality.,neutral
11172,3,"delivery was fine, product is decent.",neutral
11173,1,very disappointed with the quality.,negative
11174,4,fast delivery and great packaging.,positive
11175,2,late delivery and poor packaging.,negative
11176,4,fast delivery and great packaging.,positive
11177,1,product stopped working after few days.,negative
11178,1,late delivery and poor packaging.,negative
11179,5,excellent product! exceeded expectations.,positive
11180,4,"amazing experience, highly recommend!",positive
11181,4,very satisfied with the quality.,positive
11182,1,customer service was unhelpful.,negative
11183,3,works fine but could be better.,neutral
11184,4,great value for money.,positive
11185,4,excellent product! exceeded expectations.,positive
11186,5,very satisfied with the quality.,positive
11187,5,very satisfied with the quality.,positive
11188,1,very disappointed with the quality.,negative
11189,2,very disappointed with the quality.,negative
11190,1,very disappointed with the quality.,negative
11191,1,late delivery and poor packaging.,negative
11192,5,"amazing experience, highly recommend!",positive
11193,3,neutral about the quality.,neutral
11194,5,fast delivery and great packaging.,positive
11195,5,"amazing experience, highly recommend!",positive
11196,3,neutral about the quality.,neutral
11197,3,neutral about the quality.,neutral
11198,1,product stopped working after few days.,negative
11199,2,very disappointed with the quality.,negative
11200,4,fast delivery and great packaging.,positive
11201,5,great value for money.,positive
11202,3,"product is okay, nothing special.",neutral
11203,2,late delivery and poor packaging.,negative
11204,2,late delivery and poor packaging.,negative
11205,3,average experience overall.,neutral
11206,4,very satisfied with the quality.,positive
11207,1,product stopped working after few days.,negative
11208,2,very disappointed with the quality.,negative
11209,1,product stopped working after few days.,negative
11210,4,"amazing experience, highly recommend!",positive
11211,2,product stopped working after few days.,negative
11212,4,very satisfied with the quality.,positive
11213,1,very disappointed with the quality.,negative
11214,1,not worth the price.,negative
11215,1,not worth the price.,negative
11216,3,average experience overall.,neutral
11217,1,customer service was unhelpful.,negative
11218,3,neutral about the quality.,neutral
11219,2,very disappointed with the quality.,negative
11220,3,average experience overall.,neutral
11221,4,excellent product! exceeded expectations.,positive
11222,3,works fine but could be better.,neutral
11223,4,excellent product! exceeded expectations.,positive
11224,4,excellent product! exceeded expectations.,positive
11225,4,"amazing experience, highly recommend!",positive
11226,3,neutral about the quality.,neutral
11227,3,neutral about the quality.,neutral
11228,2,very disappointed with the quality.,negative
11229,3,average experience overall.,neutral
11230,3,"product is okay, nothing special.",neutral
11231,5,"amazing experience, highly recommend!",positive
11232,2,product stopped working after few days.,negative
11233,4,excellent product! exceeded expectations.,positive
11234,1,product stopped working after few days.,negative
11235,1,not worth the price.,negative
11236,5,"amazing experience, highly recommend!",positive
11237,2,customer service was unhelpful.,negative
11238,4,excellent product! exceeded expectations.,positive
11239,2,not worth the price.,negative
11240,2,late delivery and poor packaging.,negative
11241,4,"amazing experience, highly recommend!",positive
11242,2,product stopped working after few days.,negative
11243,1,very disappointed with the quality.,negative
11244,3,average experience overall.,neutral
11245,4,very satisfied with the quality.,positive
11246,4,excellent product! exceeded expectations.,positive
11247,3,"product is okay, nothing special.",neutral
11248,4,excellent product! exceeded expectations.,positive
11249,5,fast delivery and great packaging.,positive
11250,3,"delivery was fine, product is decent.",neutral
11251,3,"delivery was fine, product is decent.",neutral
11252,5,very satisfied with the quality.,positive
11253,4,very satisfied with the quality.,positive
11254,3,average experience overall.,neutral
11255,1,product stopped working after few days.,negative
11256,4,fast delivery and great packaging.,positive
11257,1,product stopped working after few days.,negative
11258,5,excellent product! exceeded expectations.,positive
11259,3,"delivery was fine, product is decent.",neutral
11260,3,works fine but could be better.,neutral
11261,5,great value for money.,positive
11262,1,not worth the price.,negative
11263,3,neutral about the quality.,neutral
11264,4,very satisfied with the quality.,positive
11265,5,very satisfied with the quality.,positive
11266,5,great value for money.,positive
11267,4,"amazing experience, highly recommend!",positive
11268,3,neutral about the quality.,neutral
11269,5,excellent product! exceeded expectations.,positive
11270,4,excellent product! exceeded expectations.,positive
11271,3,average experience overall.,neutral
11272,3,"delivery was fine, product is decent.",neutral
11273,2,product stopped working after few days.,negative
11274,1,not worth the price.,negative
11275,4,excellent product! exceeded expectations.,positive
11276,4,fast delivery and great packaging.,positive
11277,1,product stopped working after few days.,negative
11278,3,"delivery was fine, product is decent.",neutral
11279,2,product stopped working after few days.,negative
11280,5,"amazing experience, highly recommend!",positive
11281,5,very satisfied with the quality.,positive
11282,1,customer service was unhelpful.,negative
11283,3,works fine but could be better.,neutral
11284,5,excellent product! exceeded expectations.,positive
11285,4,excellent product! exceeded expectations.,positive
11286,1,product stopped working after few days.,negative
11287,3,"product is okay, nothing special.",neutral
11288,1,product stopped working after few days.,negative
11289,2,late delivery and poor packaging.,negative
11290,3,neutral about the quality.,neutral
11291,5,great value for money.,positive
11292,1,late delivery and poor packaging.,negative
11293,3,"delivery was fine, product is decent.",neutral
11294,4,"amazing experience, highly recommend!",positive
11295,4,"amazing experience, highly recommend!",positive
11296,4,fast delivery and great packaging.,positive
11297,1,customer service was unhelpful.,negative
11298,5,great value for money.,positive
11299,5,excellent product! exceeded expectations.,positive
11300,5,great value for money.,positive
11301,1,late delivery and poor packaging.,negative
11302,2,product stopped working after few days.,negative
11303,1,customer service was unhelpful.,negative
11304,4,great value for money.,positive
11305,2,customer service was unhelpful.,negative
11306,5,very satisfied with the quality.,positive
11307,4,"amazing experience, highly recommend!",positive
11308,2,not worth the price.,negative
11309,3,works fine but could be better.,neutral
11310,2,customer service was unhelpful.,negative
11311,1,product stopped working after few days.,negative
11312,1,customer service was unhelpful.,negative
11313,3,"product is okay, nothing special.",neutral
11314,5,"amazing experience, highly recommend!",positive
11315,1,product stopped working after few days.,negative
11316,5,"amazing experience, highly recommend!",positive
11317,1,very disappointed with the quality.,negative
11318,4,great value for money.,positive
11319,5,very satisfied with the quality.,positive
11320,1,late delivery and poor packaging.,negative
11321,2,customer service was unhelpful.,negative
11322,3,neutral about the quality.,neutral
11323,3,neutral about the quality.,neutral
11324,5,fast delivery and great packaging.,positive
11325,2,not worth the price.,negative
11326,1,not worth the price.,negative
11327,4,great value for money.,positive
11328,3,average experience overall.,neutral
11329,2,customer service was unhelpful.,negative
11330,1,late delivery and poor packaging.,negative
11331,2,very disappointed with the quality.,negative
11332,5,fast delivery and great packaging.,positive
11333,1,late delivery and poor packaging.,negative
11334,4,great value for money.,positive
11335,2,late delivery and poor packaging.,negative
11336,4,fast delivery and great packaging.,positive
11337,5,"amazing experience, highly recommend!",positive
11338,2,late delivery and poor packaging.,negative
11339,3,"product is okay, nothing special.",neutral
11340,3,average experience overall.,neutral
11341,4,great value for money.,positive
11342,4,great value for money.,positive
11343,2,late delivery and poor packaging.,negative
11344,1,product stopped working after few days.,negative
11345,3,"delivery was fine, product is decent.",neutral
11346,4,fast delivery and great packaging.,positive
11347,3,neutral about the quality.,neutral
11348,3,"delivery was fine, product is decent.",neutral
11349,4,great value for money.,positive
11350,3,average experience overall.,neutral
11351,4,great value for money.,positive
11352,4,"amazing experience, highly recommend!",positive
11353,1,product stopped working after few days.,negative
11354,1,product stopped working after few days.,negative
11355,5,great value for money.,positive
11356,3,"delivery was fine, product is decent.",neutral
11357,4,excellent product! exceeded expectations.,positive
11358,3,"delivery was fine, product is decent.",neutral
11359,2,not worth the price.,negative
11360,1,late delivery and poor packaging.,negative
11361,5,excellent product! exceeded expectations.,positive
11362,1,customer service was unhelpful.,negative
11363,3,works fine but could be better.,neutral
11364,2,late delivery and poor packaging.,negative
11365,1,late delivery and poor packaging.,negative
11366,5,"amazing experience, highly recommend!",positive
11367,3,"product is okay, nothing special.",neutral
11368,4,great value for money.,positive
11369,2,product stopped working after few days.,negative
11370,3,works fine but could be better.,neutral
11371,5,excellent product! exceeded expectations.,positive
11372,5,"amazing experience, highly recommend!",positive
11373,2,not worth the price.,negative
11374,3,average experience overall.,neutral
11375,2,late delivery and poor packaging.,negative
11376,1,not worth the price.,negative
11377,4,fast delivery and great packaging.,positive
11378,5,great value for money.,positive
11379,3,"product is okay, nothing special.",neutral
11380,5,great value for money.,positive
11381,4,fast delivery and great packaging.,positive
11382,5,excellent product! exceeded expectations.,positive
11383,1,late delivery and poor packaging.,negative
11384,2,very disappointed with the quality.,negative
11385,2,not worth the price.,negative
11386,3,"delivery was fine, product is decent.",neutral
11387,5,"amazing experience, highly recommend!",positive
11388,3,"delivery was fine, product is decent.",neutral
11389,2,customer service was unhelpful.,negative
11390,3,average experience overall.,neutral
11391,3,neutral about the quality.,neutral
11392,2,late delivery and poor packaging.,negative
11393,4,"amazing experience, highly recommend!",positive
11394,1,very disappointed with the quality.,negative
11395,2,late delivery and poor packaging.,negative
11396,2,customer service was unhelpful.,negative
11397,1,late delivery and poor packaging.,negative
11398,1,product stopped working after few days.,negative
11399,5,fast delivery and great packaging.,positive
11400,3,neutral about the quality.,neutral
11401,5,excellent product! exceeded expectations.,positive
11402,1,late delivery and poor packaging.,negative
11403,5,great value for money.,positive
11404,3,"delivery was fine, product is decent.",neutral
11405,1,customer service was unhelpful.,negative
11406,2,very disappointed with the quality.,negative
11407,3,works fine but could be better.,neutral
11408,4,fast delivery and great packaging.,positive
11409,5,"amazing experience, highly recommend!",positive
11410,5,very satisfied with the quality.,positive
11411,5,"amazing experience, highly recommend!",positive
11412,3,neutral about the quality.,neutral
11413,1,late delivery and poor packaging.,negative
11414,1,not worth the price.,negative
11415,5,great value for money.,positive
11416,1,late delivery and poor packaging.,negative
11417,1,customer service was unhelpful.,negative
11418,5,"amazing experience, highly recommend!",positive
11419,3,"product is okay, nothing special.",neutral
11420,3,average experience overall.,neutral
11421,3,works fine but could be better.,neutral
11422,4,very satisfied with the quality.,positive
11423,5,very satisfied with the quality.,positive
11424,4,fast delivery and great packaging.,positive
11425,3,"delivery was fine, product is decent.",neutral
11426,2,late delivery and poor packaging.,negative
11427,2,not worth the price.,negative
11428,2,late delivery and poor packaging.,negative
11429,4,fast delivery and great packaging.,positive
11430,4,excellent product! exceeded expectations.,positive
11431,1,late delivery and poor packaging.,negative
11432,1,late delivery and poor packaging.,negative
11433,5,great value for money.,positive
11434,3,"delivery was fine, product is decent.",neutral
11435,5,great value for money.,positive
11436,1,very disappointed with the quality.,negative
11437,2,customer service was unhelpful.,negative
11438,3,average experience overall.,neutral
11439,1,very disappointed with the quality.,negative
11440,3,average experience overall.,neutral
11441,2,very disappointed with the quality.,negative
11442,3,average experience overall.,neutral
11443,3,works fine but could be better.,neutral
11444,2,not worth the price.,negative
11445,4,great value for money.,positive
11446,2,not worth the price.,negative
11447,2,not worth the price.,negative
11448,3,"delivery was fine, product is decent.",neutral
11449,2,customer service was unhelpful.,negative
11450,3,average experience overall.,neutral
11451,1,customer service was unhelpful.,negative
11452,3,"product is okay, nothing special.",neutral
11453,3,neutral about the quality.,neutral
11454,3,average experience overall.,neutral
11455,3,"product is okay, nothing special.",neutral
11456,3,"delivery was fine, product is decent.",neutral
11457,2,very disappointed with the quality.,negative
11458,2,product stopped working after few days.,negative
11459,3,"product is okay, nothing special.",neutral
11460,2,customer service was unhelpful.,negative
11461,2,not worth the price.,negative
11462,4,great value for money.,positive
11463,4,fast delivery and great packaging.,positive
11464,3,"product is okay, nothing special.",neutral
11465,4,fast delivery and great packaging.,positive
11466,1,very disappointed with the quality.,negative
11467,5,"amazing experience, highly recommend!",positive
11468,2,customer service was unhelpful.,negative
11469,3,"product is okay, nothing special.",neutral
11470,3,neutral about the quality.,neutral
11471,2,very disappointed with the quality.,negative
11472,1,late delivery and poor packaging.,negative
11473,4,excellent product! exceeded expectations.,positive
11474,1,customer service was unhelpful.,negative
11475,5,"amazing experience, highly recommend!",positive
11476,1,late delivery and poor packaging.,negative
11477,4,fast delivery and great packaging.,positive
11478,5,very satisfied with the quality.,positive
11479,4,fast delivery and great packaging.,positive
11480,2,product stopped working after few days.,negative
11481,4,"amazing experience, highly recommend!",positive
11482,5,very satisfied with the quality.,positive
11483,4,"amazing experience, highly recommend!",positive
11484,2,product stopped working after few days.,negative
11485,2,late delivery and poor packaging.,negative
11486,4,great value for money.,positive
11487,1,not worth the price.,negative
11488,3,neutral about the quality.,neutral
11489,1,product stopped working after few days.,negative
11490,2,late delivery and poor packaging.,negative
11491,5,fast delivery and great packaging.,positive
11492,5,"amazing experience, highly recommend!",positive
11493,5,excellent product! exceeded expectations.,positive
11494,5,very satisfied with the quality.,positive
11495,4,very satisfied with the quality.,positive
11496,4,great value for money.,positive
11497,4,great value for money.,positive
11498,4,"amazing experience, highly recommend!",positive
11499,4,fast delivery and great packaging.,positive
11500,3,works fine but could be better.,neutral
11501,4,excellent product! exceeded expectations.,positive
11502,1,late delivery and poor packaging.,negative
11503,2,very disappointed with the quality.,negative
11504,3,works fine but could be better.,neutral
11505,3,"product is okay, nothing special.",neutral
11506,4,great value for money.,positive
11507,5,"amazing experience, highly recommend!",positive
11508,3,average experience overall.,neutral
11509,5,very satisfied with the quality.,positive
11510,5,great value for money.,positive
11511,2,very disappointed with the quality.,negative
11512,4,fast delivery and great packaging.,positive
11513,1,late delivery and poor packaging.,negative
11514,1,product stopped working after few days.,negative
11515,3,"delivery was fine, product is decent.",neutral
11516,1,late delivery and poor packaging.,negative
11517,3,"product is okay, nothing special.",neutral
11518,2,late delivery and poor packaging.,negative
11519,4,great value for money.,positive
11520,3,"product is okay, nothing special.",neutral
11521,4,great value for money.,positive
11522,5,great value for money.,positive
11523,5,excellent product! exceeded expectations.,positive
11524,5,very satisfied with the quality.,positive
11525,3,"product is okay, nothing special.",neutral
11526,4,great value for money.,positive
11527,5,great value for money.,positive
11528,2,very disappointed with the quality.,negative
11529,5,fast delivery and great packaging.,positive
11530,5,very satisfied with the quality.,positive
11531,2,late delivery and poor packaging.,negative
11532,5,very satisfied with the quality.,positive
11533,3,"product is okay, nothing special.",neutral
11534,4,excellent product! exceeded expectations.,positive
11535,1,very disappointed with the quality.,negative
11536,1,late delivery and poor packaging.,negative
11537,4,excellent product! exceeded expectations.,positive
11538,2,customer service was unhelpful.,negative
11539,4,very satisfied with the quality.,positive
11540,3,"delivery was fine, product is decent.",neutral
11541,1,very disappointed with the quality.,negative
11542,2,very disappointed with the quality.,negative
11543,1,product stopped working after few days.,negative
11544,4,"amazing experience, highly recommend!",positive
11545,1,late delivery and poor packaging.,negative
11546,3,neutral about the quality.,neutral
11547,5,great value for money.,positive
11548,5,great value for money.,positive
11549,4,great value for money.,positive
11550,3,neutral about the quality.,neutral
11551,3,neutral about the quality.,neutral
11552,1,not worth the price.,negative
11553,5,"amazing experience, highly recommend!",positive
11554,1,not worth the price.,negative
11555,5,very satisfied with the quality.,positive
11556,1,customer service was unhelpful.,negative
11557,5,excellent product! exceeded expectations.,positive
11558,2,late delivery and poor packaging.,negative
11559,1,product stopped working after few days.,negative
11560,4,excellent product! exceeded expectations.,positive
11561,5,very satisfied with the quality.,positive
11562,4,very satisfied with the quality.,positive
11563,2,customer service was unhelpful.,negative
11564,5,very satisfied with the quality.,positive
11565,3,"delivery was fine, product is decent.",neutral
11566,1,customer service was unhelpful.,negative
11567,1,customer service was unhelpful.,negative
11568,4,excellent product! exceeded expectations.,positive
11569,1,customer service was unhelpful.,negative
11570,3,"product is okay, nothing special.",neutral
11571,2,product stopped working after few days.,negative
11572,2,product stopped working after few days.,negative
11573,3,"delivery was fine, product is decent.",neutral
11574,3,"product is okay, nothing special.",neutral
11575,3,"product is okay, nothing special.",neutral
11576,1,late delivery and poor packaging.,negative
11577,4,excellent product! exceeded expectations.,positive
11578,1,late delivery and poor packaging.,negative
11579,3,average experience overall.,neutral
11580,3,neutral about the quality.,neutral
11581,3,average experience overall.,neutral
11582,4,fast delivery and great packaging.,positive
11583,5,"amazing experience, highly recommend!",positive
11584,3,neutral about the quality.,neutral
11585,4,very satisfied with the quality.,positive
11586,4,fast delivery and great packaging.,positive
11587,3,"product is okay, nothing special.",neutral
11588,2,product stopped working after few days.,negative
11589,4,fast delivery and great packaging.,positive
11590,2,not worth the price.,negative
11591,1,customer service was unhelpful.,negative
11592,3,neutral about the quality.,neutral
11593,2,late delivery and poor packaging.,negative
11594,2,not worth the price.,negative
11595,3,works fine but could be better.,neutral
11596,4,excellent product! exceeded expectations.,positive
11597,4,excellent product! exceeded expectations.,positive
11598,1,late delivery and poor packaging.,negative
11599,1,not worth the price.,negative
11600,4,fast delivery and great packaging.,positive
11601,5,great value for money.,positive
11602,5,very satisfied with the quality.,positive
11603,1,customer service was unhelpful.,negative
11604,4,great value for money.,positive
11605,1,customer service was unhelpful.,negative
11606,3,neutral about the quality.,neutral
11607,2,product stopped working after few days.,negative
11608,2,customer service was unhelpful.,negative
11609,2,not worth the price.,negative
11610,1,not worth the price.,negative
11611,5,"amazing experience, highly recommend!",positive
11612,5,great value for money.,positive
11613,5,excellent product! exceeded expectations.,positive
11614,5,fast delivery and great packaging.,positive
11615,5,excellent product! exceeded expectations.,positive
11616,1,customer service was unhelpful.,negative
11617,3,works fine but could be better.,neutral
11618,2,product stopped working after few days.,negative
11619,1,very disappointed with the quality.,negative
11620,2,product stopped working after few days.,negative
11621,4,great value for money.,positive
11622,2,not worth the price.,negative
11623,3,"delivery was fine, product is decent.",neutral
11624,4,great value for money.,positive
11625,1,late delivery and poor packaging.,negative
11626,5,great value for money.,positive
11627,3,"product is okay, nothing special.",neutral
11628,2,product stopped working after few days.,negative
11629,1,very disappointed with the quality.,negative
11630,5,excellent product! exceeded expectations.,positive
11631,5,"amazing experience, highly recommend!",positive
11632,5,great value for money.,positive
11633,3,works fine but could be better.,neutral
11634,4,great value for money.,positive
11635,5,fast delivery and great packaging.,positive
11636,4,very satisfied with the quality.,positive
11637,3,neutral about the quality.,neutral
11638,1,late delivery and poor packaging.,negative
11639,3,neutral about the quality.,neutral
11640,4,great value for money.,positive
11641,5,great value for money.,positive
11642,1,product stopped working after few days.,negative
11643,5,very satisfied with the quality.,positive
11644,4,excellent product! exceeded expectations.,positive
11645,2,product stopped working after few days.,negative
11646,5,fast delivery and great packaging.,positive
11647,1,not worth the price.,negative
11648,2,very disappointed with the quality.,negative
11649,1,late delivery and poor packaging.,negative
11650,3,average experience overall.,neutral
11651,4,excellent product! exceeded expectations.,positive
11652,3,"delivery was fine, product is decent.",neutral
11653,2,product stopped working after few days.,negative
11654,1,not worth the price.,negative
11655,2,late delivery and poor packaging.,negative
11656,1,customer service was unhelpful.,negative
11657,3,works fine but could be better.,neutral
11658,4,very satisfied with the quality.,positive
11659,4,great value for money.,positive
11660,5,fast delivery and great packaging.,positive
11661,3,"delivery was fine, product is decent.",neutral
11662,2,not worth the price.,negative
11663,3,"product is okay, nothing special.",neutral
11664,4,"amazing experience, highly recommend!",positive
11665,4,fast delivery and great packaging.,positive
11666,4,fast delivery and great packaging.,positive
11667,1,not worth the price.,negative
11668,2,late delivery and poor packaging.,negative
11669,1,very disappointed with the quality.,negative
11670,2,product stopped working after few days.,negative
11671,2,very disappointed with the quality.,negative
11672,5,fast delivery and great packaging.,positive
11673,2,late delivery and poor packaging.,negative
11674,2,product stopped working after few days.,negative
11675,4,fast delivery and great packaging.,positive
11676,5,excellent product! exceeded expectations.,positive
11677,2,customer service was unhelpful.,negative
11678,5,excellent product! exceeded expectations.,positive
11679,5,excellent product! exceeded expectations.,positive
11680,5,very satisfied with the quality.,positive
11681,1,product stopped working after few days.,negative
11682,2,very disappointed with the quality.,negative
11683,4,fast delivery and great packaging.,positive
11684,3,neutral about the quality.,neutral
11685,3,"product is okay, nothing special.",neutral
11686,1,very disappointed with the quality.,negative
11687,1,not worth the price.,negative
11688,2,customer service was unhelpful.,negative
11689,4,"amazing experience, highly recommend!",positive
11690,5,very satisfied with the quality.,positive
11691,1,late delivery and poor packaging.,negative
11692,4,very satisfied with the quality.,positive
11693,5,"amazing experience, highly recommend!",positive
11694,2,late delivery and poor packaging.,negative
11695,5,fast delivery and great packaging.,positive
11696,2,product stopped working after few days.,negative
11697,3,works fine but could be better.,neutral
11698,2,very disappointed with the quality.,negative
11699,5,great value for money.,positive
11700,1,very disappointed with the quality.,negative
11701,3,"delivery was fine, product is decent.",neutral
11702,1,product stopped working after few days.,negative
11703,2,customer service was unhelpful.,negative
11704,2,late delivery and poor packaging.,negative
11705,1,late delivery and poor packaging.,negative
11706,3,neutral about the quality.,neutral
11707,2,not worth the price.,negative
11708,2,very disappointed with the quality.,negative
11709,1,customer service was unhelpful.,negative
11710,1,late delivery and poor packaging.,negative
11711,4,fast delivery and great packaging.,positive
11712,2,very disappointed with the quality.,negative
11713,3,average experience overall.,neutral
11714,3,"product is okay, nothing special.",neutral
11715,2,very disappointed with the quality.,negative
11716,1,very disappointed with the quality.,negative
11717,3,neutral about the quality.,neutral
11718,1,customer service was unhelpful.,negative
11719,2,not worth the price.,negative
11720,4,very satisfied with the quality.,positive
11721,1,late delivery and poor packaging.,negative
11722,1,late delivery and poor packaging.,negative
11723,5,great value for money.,positive
11724,2,customer service was unhelpful.,negative
11725,3,neutral about the quality.,neutral
11726,1,late delivery and poor packaging.,negative
11727,3,"product is okay, nothing special.",neutral
11728,1,not worth the price.,negative
11729,3,"delivery was fine, product is decent.",neutral
11730,5,great value for money.,positive
11731,3,neutral about the quality.,neutral
11732,5,fast delivery and great packaging.,positive
11733,5,excellent product! exceeded expectations.,positive
11734,3,neutral about the quality.,neutral
11735,2,late delivery and poor packaging.,negative
11736,2,late delivery and poor packaging.,negative
11737,4,"amazing experience, highly recommend!",positive
11738,4,fast delivery and great packaging.,positive
11739,4,"amazing experience, highly recommend!",positive
11740,2,very disappointed with the quality.,negative
11741,4,excellent product! exceeded expectations.,positive
11742,4,fast delivery and great packaging.,positive
11743,3,"delivery was fine, product is decent.",neutral
11744,4,"amazing experience, highly recommend!",positive
11745,3,works fine but could be better.,neutral
11746,4,"amazing experience, highly recommend!",positive
11747,2,customer service was unhelpful.,negative
11748,2,late delivery and poor packaging.,negative
11749,4,very satisfied with the quality.,positive
11750,2,very disappointed with the quality.,negative
11751,3,"product is okay, nothing special.",neutral
11752,2,customer service was unhelpful.,negative
11753,2,customer service was unhelpful.,negative
11754,4,very satisfied with the quality.,positive
11755,2,late delivery and poor packaging.,negative
11756,5,excellent product! exceeded expectations.,positive
11757,5,great value for money.,positive
11758,3,"delivery was fine, product is decent.",neutral
11759,2,not worth the price.,negative
11760,2,product stopped working after few days.,negative
11761,3,neutral about the quality.,neutral
11762,3,average experience overall.,neutral
11763,2,not worth the price.,negative
11764,2,late delivery and poor packaging.,negative
11765,3,average experience overall.,neutral
